company,issuer_name,fund,registrant,series_id,cik,accession,report_date,units,balance,val_usd,price_per_share,pct_val,asset_cat,fair_val_level,restricted,cusip
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity International Discovery K6 Fund,Fidelity Investment Trust,S000065699,744822,0000035402-26-004073,2026-04-30,NS,1409.00000000,2107821.73000000,1495.9700,0.351429940775,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity International Discovery Fund,Fidelity Investment Trust,S000007093,744822,0000035402-26-004080,2026-04-30,NS,25338.00000000,37904887.86000000,1495.9700,0.301898334107,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Worldwide Fund,Fidelity Investment Trust,S000007103,744822,0000035402-26-004221,2026-04-30,NS,3936.00000000,5888137.92000000,1495.9700,0.156581509504,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,3622.00000000,5418403.34000000,1495.9700,0.030685008299,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,4807.00000000,7191127.79000000,1495.9700,0.036722556323,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,20949.00000000,31339075.53000000,1495.9700,0.032878812065,EC,3,Y,N/A
Revolut,Revolut Group Holdings LTD,ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,2888.00000000,3206586.78000000,1110.3140,0.371801059313,EC,3,N,000000000
Revolut,REVOLUT GROUP HOLDINGS LTD,Coatue Innovative Strategies Fund,Coatue Innovative Strategies Fund,,2044519,0001410368-26-061868,2026-03-31,OU,228422.00000000,322096811.50000000,1410.0954,6.675154952917,,3,Y,000000000
Revolut,Revolut Group Holdings Ltd (Ordinary Shares),Robinhood Ventures Fund I,Robinhood Ventures Fund I,,2085091,0000894189-26-016653,2026-03-31,NS,35635,50248749.58,1410.0954,7.6678661646,EC,3,Y,N/A
Revolut,Revolut Group Holdings Ltd.,Destiny Tech100 Inc.,Destiny Tech100 Inc.,,1843974,0000894189-26-016628,2026-03-31,NS,8200.000000000000,11771100.000000000000,1435.5000,1.5729174069,EC,3,Y,N/A
Revolut,Revolut LTD Ordinary Stock PP,"T. Rowe Price Science & Technology Fund, Inc.","T. ROWE PRICE SCIENCE & TECHNOLOGY FUND, INC.",S000002119,819930,0001099263-26-006576,2026-03-31,NS,4276.000000,5999570.080000,1403.0800,0.0558865468,EC,3,Y,000000000
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Growth Discovery Fund,Fidelity Hastings Street Trust,S000007019,35348,0000035402-26-003385,2026-03-31,NS,3300.00000000,4595712.00000000,1392.6400,0.080230058667,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,VIP Growth Portfolio,Variable Insurance Products Fund,S000007717,356494,0000035402-26-003501,2026-03-31,NS,5800.00000000,8077312.00000000,1392.6400,0.076189322711,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,VIP Technology Portfolio,Variable Insurance Products Fund IV,S000007755,720318,0000035402-26-003509,2026-03-31,NS,4931.00000000,6867107.84000000,1392.6400,0.211417940130,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,VIP Growth Opportunities Portfolio,Variable Insurance Products Fund III,S000007733,927384,0000035402-26-003483,2026-03-31,NS,5083.00000000,7078789.12000000,1392.6400,0.168750567503,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Contrafund K6,Fidelity Contrafund,S000057289,24238,0000035402-26-003310,2026-03-31,NS,8500.00000000,11837440.00000000,1392.6400,0.035266914883,EC,3,Y,N/A
